ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0006891	intra-Golgi vesicle-mediated transport	1/104	16/17911	0.0890012240086415	0.323217795386972	0.303459690022034	NAPA	1
GO:0016540	protein autoprocessing	1/104	16/17911	0.0890012240086415	0.323217795386972	0.303459690022034	HTRA2	1
GO:0019372	lipoxygenase pathway	1/104	16/17911	0.0890012240086415	0.323217795386972	0.303459690022034	PON2	1
GO:0030214	hyaluronan catabolic process	1/104	16/17911	0.0890012240086415	0.323217795386972	0.303459690022034	HEXA	1
GO:0032461	positive regulation of protein oligomerization	1/104	16/17911	0.0890012240086415	0.323217795386972	0.303459690022034	SH3GLB1	1
GO:0035970	peptidyl-threonine dephosphorylation	1/104	16/17911	0.0890012240086415	0.323217795386972	0.303459690022034	PPM1B	1
GO:0043604	amide biosynthetic process	1/104	16/17911	0.0890012240086415	0.323217795386972	0.303459690022034	RACK1	1
GO:0050765	negative regulation of phagocytosis	1/104	16/17911	0.0890012240086415	0.323217795386972	0.303459690022034	RACK1	1
GO:0061136	regulation of proteasomal protein catabolic process	1/104	16/17911	0.0890012240086415	0.323217795386972	0.303459690022034	PRKACA	1
GO:0061684	chaperone-mediated autophagy	1/104	16/17911	0.0890012240086415	0.323217795386972	0.303459690022034	EEF1A1	1
GO:0070841	inclusion body assembly	1/104	16/17911	0.0890012240086415	0.323217795386972	0.303459690022034	DNAJB6	1
GO:1903146	regulation of autophagy of mitochondrion	1/104	16/17911	0.0890012240086415	0.323217795386972	0.303459690022034	HTRA2	1
GO:2000059	negative regulation of ubiquitin-dependent protein catabolic process	1/104	16/17911	0.0890012240086415	0.323217795386972	0.303459690022034	RPL5	1
GO:0003013	circulatory system process	2/104	86/17911	0.0891949743244156	0.323217795386972	0.303459690022034	ACTC1/HBB	2
GO:0071466	cellular response to xenobiotic stimulus	2/104	88/17911	0.0927357876899265	0.323217795386972	0.303459690022034	AKR7A2/CYB5R3	2
GO:0008347	glial cell migration	1/104	17/17911	0.0942956566827461	0.323217795386972	0.303459690022034	IDH2	1
GO:0032006	regulation of TOR signaling	1/104	17/17911	0.0942956566827461	0.323217795386972	0.303459690022034	GPAT3	1
GO:0034199	activation of protein kinase A activity	1/104	17/17911	0.0942956566827461	0.323217795386972	0.303459690022034	PRKACA	1
GO:0035988	chondrocyte proliferation	1/104	17/17911	0.0942956566827461	0.323217795386972	0.303459690022034	LTF	1
GO:0042255	ribosome assembly	1/104	17/17911	0.0942956566827461	0.323217795386972	0.303459690022034	RPL5	1
GO:0045109	intermediate filament organization	1/104	17/17911	0.0942956566827461	0.323217795386972	0.303459690022034	DNAJB6	1
GO:0050921	positive regulation of chemotaxis	1/104	17/17911	0.0942956566827461	0.323217795386972	0.303459690022034	STX3	1
GO:0060713	labyrinthine layer morphogenesis	1/104	17/17911	0.0942956566827461	0.323217795386972	0.303459690022034	DNAJB6	1
GO:0097320	plasma membrane tubulation	1/104	17/17911	0.0942956566827461	0.323217795386972	0.303459690022034	SH3GLB1	1
GO:0008016	regulation of heart contraction	2/104	89/17911	0.0945214783142155	0.323217795386972	0.303459690022034	PRKACA/ATP1A3	2
GO:0016079	synaptic vesicle exocytosis	2/104	89/17911	0.0945214783142155	0.323217795386972	0.303459690022034	NAPA/STX3	2
GO:0036294	cellular response to decreased oxygen levels	2/104	89/17911	0.0945214783142155	0.323217795386972	0.303459690022034	PSMD13/PSMC3	2
GO:0006892	post-Golgi vesicle-mediated transport	1/104	18/17911	0.0995596139703837	0.323217795386972	0.303459690022034	SCAMP2	1
GO:0010824	regulation of centrosome duplication	1/104	18/17911	0.0995596139703837	0.323217795386972	0.303459690022034	CHORDC1	1
GO:0042026	protein refolding	1/104	18/17911	0.0995596139703837	0.323217795386972	0.303459690022034	ST13	1
GO:0090174	organelle membrane fusion	1/104	18/17911	0.0995596139703837	0.323217795386972	0.303459690022034	ANXA2	1
GO:1990573	potassium ion import across plasma membrane	1/104	18/17911	0.0995596139703837	0.323217795386972	0.303459690022034	ATP1A3	1
GO:2000114	regulation of establishment of cell polarity	1/104	18/17911	0.0995596139703837	0.323217795386972	0.303459690022034	RACK1	1
GO:0035637	multicellular organismal signaling	2/104	93/17911	0.101762076897278	0.323217795386972	0.303459690022034	PRKACA/ATP1A3	2
GO:0048666	neuron development	3/104	193/17911	0.10226658245452	0.323217795386972	0.303459690022034	PPT1/HTRA2/STX3	3
GO:1990830	cellular response to leukemia inhibitory factor	2/104	94/17911	0.10359583262321	0.323217795386972	0.303459690022034	MAT2A/EIF4A2	2
GO:0051607	defense response to virus	3/104	195/17911	0.104650988742681	0.323217795386972	0.303459690022034	PPM1B/AIMP1/POLR3F	3
GO:0006826	iron ion transport	1/104	19/17911	0.10479326959812	0.323217795386972	0.303459690022034	SFXN1	1
GO:0006893	Golgi to plasma membrane transport	1/104	19/17911	0.10479326959812	0.323217795386972	0.303459690022034	RACK1	1
GO:0007625	grooming behavior	1/104	19/17911	0.10479326959812	0.323217795386972	0.303459690022034	PPT1	1
GO:0009083	branched-chain amino acid catabolic process	1/104	19/17911	0.10479326959812	0.323217795386972	0.303459690022034	ACADSB	1
GO:0035458	cellular response to interferon-beta	1/104	19/17911	0.10479326959812	0.323217795386972	0.303459690022034	HTRA2	1
GO:0042092	type 2 immune response	1/104	19/17911	0.10479326959812	0.323217795386972	0.303459690022034	ARG2	1
GO:0043393	regulation of protein binding	1/104	19/17911	0.10479326959812	0.323217795386972	0.303459690022034	PRKACA	1
GO:0045089	positive regulation of innate immune response	1/104	19/17911	0.10479326959812	0.323217795386972	0.303459690022034	POLR3F	1
GO:0048025	negative regulation of mRNA splicing, via spliceosome	1/104	19/17911	0.10479326959812	0.323217795386972	0.303459690022034	HNRNPA2B1	1
GO:0051186	cofactor metabolic process	1/104	19/17911	0.10479326959812	0.323217795386972	0.303459690022034	PPT1	1
GO:0072132	mesenchyme morphogenesis	1/104	19/17911	0.10479326959812	0.323217795386972	0.303459690022034	ACTC1	1
GO:0098656	anion transmembrane transport	1/104	19/17911	0.10479326959812	0.323217795386972	0.303459690022034	VDAC2	1
GO:1901800	positive regulation of proteasomal protein catabolic process	1/104	19/17911	0.10479326959812	0.323217795386972	0.303459690022034	PSMC3	1
GO:2000010	positive regulation of protein localization to cell surface	1/104	19/17911	0.10479326959812	0.323217795386972	0.303459690022034	STX3	1
GO:2000774	positive regulation of cellular senescence	1/104	19/17911	0.10479326959812	0.323217795386972	0.303459690022034	ARG2	1
GO:0045786	negative regulation of cell cycle	2/104	95/17911	0.105438695258556	0.323907671834284	0.30410739474573	PRKACA/HTRA2	2
GO:0000398	mRNA splicing, via spliceosome	4/104	311/17911	0.107380340908253	0.328558174571866	0.308473615106535	HNRNPA2B1/HNRNPH1/YBX1/DHX15	4
GO:0006414	translational elongation	1/104	20/17911	0.109996796311835	0.329990388935505	0.309818279085555	EEF1A1	1
GO:0034067	protein localization to Golgi apparatus	1/104	20/17911	0.109996796311835	0.329990388935505	0.309818279085555	GOLPH3	1
GO:0043279	response to alkaloid	1/104	20/17911	0.109996796311835	0.329990388935505	0.309818279085555	DHX15	1
GO:0044403	symbiotic process	1/104	20/17911	0.109996796311835	0.329990388935505	0.309818279085555	LTF	1
GO:0046827	positive regulation of protein export from nucleus	1/104	20/17911	0.109996796311835	0.329990388935505	0.309818279085555	PRKACA	1
GO:0016236	macroautophagy	3/104	201/17911	0.111934959176226	0.334498243763974	0.314050571516341	PRKACA/SH3GLB1/GAPDH	3
GO:0071456	cellular response to hypoxia	3/104	202/17911	0.113167612051331	0.336871031222565	0.316278311934563	PSMD13/PSMC3/ERO1A	3
GO:0002227	innate immune response in mucosa	1/104	21/17911	0.11517036588221	0.337598629761592	0.31696143282167	LTF	1
GO:0031638	zymogen activation	1/104	21/17911	0.11517036588221	0.337598629761592	0.31696143282167	ENO1	1
GO:0048260	positive regulation of receptor-mediated endocytosis	1/104	21/17911	0.11517036588221	0.337598629761592	0.31696143282167	PPT1	1
GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	1/104	21/17911	0.11517036588221	0.337598629761592	0.31696143282167	VDAC2	1
GO:0070498	interleukin-1-mediated signaling pathway	2/104	101/17911	0.116677987404162	0.340206991941452	0.319410347423101	PSMD13/PSMC3	2
GO:0060071	Wnt signaling pathway, planar cell polarity pathway	2/104	102/17911	0.118580066579063	0.340206991941452	0.319410347423101	PSMD13/PSMC3	2
GO:0061337	cardiac conduction	2/104	102/17911	0.118580066579063	0.340206991941452	0.319410347423101	PRKACA/ATP1A3	2
GO:0031639	plasminogen activation	1/104	22/17911	0.120314149110172	0.340206991941452	0.319410347423101	ENO1	1
GO:0035584	calcium-mediated signaling using intracellular calcium source	1/104	22/17911	0.120314149110172	0.340206991941452	0.319410347423101	PRKACA	1
GO:0042273	ribosomal large subunit biogenesis	1/104	22/17911	0.120314149110172	0.340206991941452	0.319410347423101	RPL5	1
GO:0046856	phosphatidylinositol dephosphorylation	1/104	22/17911	0.120314149110172	0.340206991941452	0.319410347423101	PIP4P1	1
GO:0061077	chaperone-mediated protein folding	1/104	22/17911	0.120314149110172	0.340206991941452	0.319410347423101	CHORDC1	1
GO:0120192	tight junction assembly	1/104	22/17911	0.120314149110172	0.340206991941452	0.319410347423101	PRKACA	1
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	2/104	103/17911	0.120489976312598	0.340206991941452	0.319410347423101	RPS3/RPL5	2
GO:0009410	response to xenobiotic stimulus	2/104	104/17911	0.122407563891336	0.34309857324287	0.322125168135096	AKR7A2/CYB5R3	2
GO:1903409	reactive oxygen species biosynthetic process	2/104	104/17911	0.122407563891336	0.34309857324287	0.322125168135096	ARG2/HBB	2
GO:0000086	G2/M transition of mitotic cell cycle	3/104	211/17911	0.124491906351616	0.344446772589052	0.323390952883088	PRKACA/PSMD13/PSMC3	3
GO:0048240	sperm capacitation	1/104	23/17911	0.125428315832322	0.344446772589052	0.323390952883088	PRKACA	1
GO:0051882	mitochondrial depolarization	1/104	23/17911	0.125428315832322	0.344446772589052	0.323390952883088	RACK1	1
GO:0051403	stress-activated MAPK cascade	3/104	212/17911	0.125775034621877	0.344446772589052	0.323390952883088	PRDX1/HACD3/IGBP1	3
GO:0043488	regulation of mRNA stability	2/104	106/17911	0.12626516910879	0.344446772589052	0.323390952883088	PSMD13/PSMC3	2
GO:0099643	signal release from synapse	2/104	106/17911	0.12626516910879	0.344446772589052	0.323390952883088	NAPA/STX3	2
GO:0006508	proteolysis	5/104	456/17911	0.126287382675509	0.344446772589052	0.323390952883088	PRKACA/LTF/PDIA3/HTRA2/BLMH	5
GO:0043065	positive regulation of apoptotic process	4/104	331/17911	0.12676776087639	0.344446772589052	0.323390952883088	PTPA/RACK1/HTRA2/DCUN1D3	4
GO:0098916	anterograde trans-synaptic signaling	2/104	107/17911	0.128204888663603	0.344446772589052	0.323390952883088	PRKACA/PPT1	2
GO:0071356	cellular response to tumor necrosis factor	3/104	215/17911	0.129653229073681	0.344446772589052	0.323390952883088	PSMD13/PSMC3/RPS3	3
GO:0006446	regulation of translational initiation	1/104	24/17911	0.13051303492632	0.344446772589052	0.323390952883088	EIF4A2	1
GO:0006851	mitochondrial calcium ion transmembrane transport	1/104	24/17911	0.13051303492632	0.344446772589052	0.323390952883088	LETM1	1
GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	1/104	24/17911	0.13051303492632	0.344446772589052	0.323390952883088	PRKACA	1
GO:0042104	positive regulation of activated T cell proliferation	1/104	24/17911	0.13051303492632	0.344446772589052	0.323390952883088	RPS3	1
GO:0061025	membrane fusion	1/104	24/17911	0.13051303492632	0.344446772589052	0.323390952883088	NAPA	1
GO:0061726	mitochondrion disassembly	1/104	24/17911	0.13051303492632	0.344446772589052	0.323390952883088	HTRA2	1
GO:2001235	positive regulation of apoptotic signaling pathway	1/104	24/17911	0.13051303492632	0.344446772589052	0.323390952883088	RPS3	1
GO:0016192	vesicle-mediated transport	4/104	338/17911	0.133882700411181	0.346158214098256	0.324997775023719	MFGE8/RACK1/ANXA2/GOLPH3	4
GO:0051259	protein complex oligomerization	2/104	110/17911	0.134065956912732	0.346158214098256	0.324997775023719	SH3GLB1/RACK1	2
GO:0031116	positive regulation of microtubule polymerization	1/104	25/17911	0.13556847431625	0.346158214098256	0.324997775023719	RPS3	1
GO:0033137	negative regulation of peptidyl-serine phosphorylation	1/104	25/17911	0.13556847431625	0.346158214098256	0.324997775023719	RACK1	1
GO:0035307	positive regulation of protein dephosphorylation	1/104	25/17911	0.13556847431625	0.346158214098256	0.324997775023719	PTPA	1
GO:0050901	leukocyte tethering or rolling	1/104	25/17911	0.13556847431625	0.346158214098256	0.324997775023719	GOLPH3	1
GO:2001238	positive regulation of extrinsic apoptotic signaling pathway	1/104	25/17911	0.13556847431625	0.346158214098256	0.324997775023719	PDIA3	1
GO:0019080	viral gene expression	2/104	111/17911	0.136033136112648	0.346158214098256	0.324997775023719	RPS3/RPL5	2
GO:0031929	TOR signaling	2/104	111/17911	0.136033136112648	0.346158214098256	0.324997775023719	GPAT3/GOLPH3	2
GO:0000209	protein polyubiquitination	3/104	221/17911	0.13753565015495	0.346158214098256	0.324997775023719	PSMD13/PSMC3/BLMH	3
GO:0009617	response to bacterium	2/104	113/17911	0.139986879792779	0.346158214098256	0.324997775023719	ARG2/ST13	2
GO:0048598	embryonic morphogenesis	2/104	113/17911	0.139986879792779	0.346158214098256	0.324997775023719	DNAJB6/RACK1	2
GO:0071706	tumor necrosis factor superfamily cytokine production	2/104	113/17911	0.139986879792779	0.346158214098256	0.324997775023719	ARG2/LTF	2
GO:0099003	vesicle-mediated transport in synapse	2/104	113/17911	0.139986879792779	0.346158214098256	0.324997775023719	NAPA/STX3	2
GO:0006906	vesicle fusion	1/104	26/17911	0.140594800977946	0.346158214098256	0.324997775023719	ANXA2	1
GO:0031334	positive regulation of protein-containing complex assembly	1/104	26/17911	0.140594800977946	0.346158214098256	0.324997775023719	RPS3	1
GO:0032728	positive regulation of interferon-beta production	1/104	26/17911	0.140594800977946	0.346158214098256	0.324997775023719	POLR3F	1
GO:0045070	positive regulation of viral genome replication	1/104	26/17911	0.140594800977946	0.346158214098256	0.324997775023719	HACD3	1
GO:0050715	positive regulation of cytokine secretion	1/104	26/17911	0.140594800977946	0.346158214098256	0.324997775023719	GAPDH	1
GO:0071377	cellular response to glucagon stimulus	1/104	26/17911	0.140594800977946	0.346158214098256	0.324997775023719	PRKACA	1
GO:0065003	protein-containing complex assembly	3/104	224/17911	0.141537705902912	0.346158214098256	0.324997775023719	SH3GLB1/CAPZA1/RPS3	3
GO:0032640	tumor necrosis factor production	2/104	114/17911	0.141973165993837	0.346158214098256	0.324997775023719	ARG2/LTF	2
GO:0043588	skin development	2/104	114/17911	0.141973165993837	0.346158214098256	0.324997775023719	FLG2/HRNR	2
GO:0044772	mitotic cell cycle phase transition	4/104	349/17911	0.145387599031813	0.346158214098256	0.324997775023719	PRKACA/PSMD13/PSMC3/DCUN1D3	4
GO:0006897	endocytosis	3/104	227/17911	0.145578876121195	0.346158214098256	0.324997775023719	MFGE8/PPT1/LRP10	3
GO:0006099	tricarboxylic acid cycle	1/104	27/17911	0.145592180944303	0.346158214098256	0.324997775023719	IDH2	1
GO:0008306	associative learning	1/104	27/17911	0.145592180944303	0.346158214098256	0.324997775023719	PPT1	1
GO:0040014	regulation of multicellular organism growth	1/104	27/17911	0.145592180944303	0.346158214098256	0.324997775023719	HTRA2	1
GO:0050803	regulation of synapse structure or activity	1/104	27/17911	0.145592180944303	0.346158214098256	0.324997775023719	PPT1	1
GO:0055117	regulation of cardiac muscle contraction	1/104	27/17911	0.145592180944303	0.346158214098256	0.324997775023719	PRKACA	1
GO:0032606	type I interferon production	2/104	116/17911	0.14596388166909	0.346158214098256	0.324997775023719	PPM1B/POLR3F	2
GO:0006898	receptor-mediated endocytosis	3/104	230/17911	0.149658073919096	0.346158214098256	0.324997775023719	PPT1/ANXA2/HBB	3
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	2/104	118/17911	0.14997789018282	0.346158214098256	0.324997775023719	RPS3/RPL5	2
GO:0006979	response to oxidative stress	2/104	118/17911	0.14997789018282	0.346158214098256	0.324997775023719	RPS3/PON2	2
GO:0034976	response to endoplasmic reticulum stress	2/104	118/17911	0.14997789018282	0.346158214098256	0.324997775023719	RACK1/ERO1A	2
GO:0007628	adult walking behavior	1/104	28/17911	0.150560779310541	0.346158214098256	0.324997775023719	HTRA2	1
GO:0008654	phospholipid biosynthetic process	1/104	28/17911	0.150560779310541	0.346158214098256	0.324997775023719	AGPAT5	1
GO:0010332	response to gamma radiation	1/104	28/17911	0.150560779310541	0.346158214098256	0.324997775023719	DCUN1D3	1
GO:0048730	epidermis morphogenesis	1/104	28/17911	0.150560779310541	0.346158214098256	0.324997775023719	FLG2	1
GO:0055006	cardiac cell development	1/104	28/17911	0.150560779310541	0.346158214098256	0.324997775023719	ACTC1	1
GO:0061515	myeloid cell development	1/104	28/17911	0.150560779310541	0.346158214098256	0.324997775023719	LTF	1
GO:0071158	positive regulation of cell cycle arrest	1/104	28/17911	0.150560779310541	0.346158214098256	0.324997775023719	PRKACA	1
GO:0009615	response to virus	2/104	119/17911	0.15199329742635	0.346158214098256	0.324997775023719	ENO1/PPM1B	2
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	3/104	232/17911	0.152398129145511	0.346158214098256	0.324997775023719	PSMD13/RACK1/PSMC3	3
GO:0006397	mRNA processing	3/104	233/17911	0.153774213184208	0.346158214098256	0.324997775023719	PRKACA/HNRNPA2B1/DHX15	3
GO:0051260	protein homooligomerization	3/104	233/17911	0.153774213184208	0.346158214098256	0.324997775023719	RACK1/LONP1/LETM1	3
GO:0045055	regulated exocytosis	2/104	120/17911	0.154014132319974	0.346158214098256	0.324997775023719	NAPA/STX3	2
GO:0006119	oxidative phosphorylation	1/104	29/17911	0.155500760239451	0.346158214098256	0.324997775023719	UQCRC2	1
GO:0010737	protein kinase A signaling	1/104	29/17911	0.155500760239451	0.346158214098256	0.324997775023719	PRKACA	1
GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	1/104	29/17911	0.155500760239451	0.346158214098256	0.324997775023719	RACK1	1
GO:0042330	taxis	1/104	29/17911	0.155500760239451	0.346158214098256	0.324997775023719	STX3	1
GO:0043473	pigmentation	1/104	29/17911	0.155500760239451	0.346158214098256	0.324997775023719	RACK1	1
GO:0043484	regulation of RNA splicing	1/104	29/17911	0.155500760239451	0.346158214098256	0.324997775023719	HNRNPH1	1
GO:0045739	positive regulation of DNA repair	1/104	29/17911	0.155500760239451	0.346158214098256	0.324997775023719	RPS3	1
GO:0043066	negative regulation of apoptotic process	5/104	491/17911	0.157236627178407	0.349010779401781	0.327675964761815	LTF/PPT1/ACTC1/PA2G4/GOLPH3	5
GO:0042407	cristae formation	1/104	30/17911	0.160412286966612	0.355033534266162	0.333330552319519	LETM1	1
GO:0044770	cell cycle phase transition	2/104	125/17911	0.164195246971354	0.357597072525861	0.335737383059505	PSMD13/PSMC3	2
GO:0007127	meiosis I	1/104	31/17911	0.165295521805574	0.357597072525861	0.335737383059505	PSMD13	1
GO:0016601	Rac protein signal transduction	1/104	31/17911	0.165295521805574	0.357597072525861	0.335737383059505	HACD3	1
GO:0033687	osteoblast proliferation	1/104	31/17911	0.165295521805574	0.357597072525861	0.335737383059505	LTF	1
GO:0048193	Golgi vesicle transport	1/104	31/17911	0.165295521805574	0.357597072525861	0.335737383059505	GOLPH3	1
GO:0048729	tissue morphogenesis	1/104	31/17911	0.165295521805574	0.357597072525861	0.335737383059505	PRKACA	1
GO:0050832	defense response to fungus	1/104	31/17911	0.165295521805574	0.357597072525861	0.335737383059505	GAPDH	1
GO:0060711	labyrinthine layer development	1/104	31/17911	0.165295521805574	0.357597072525861	0.335737383059505	DNAJB6	1
GO:0001881	receptor recycling	1/104	32/17911	0.170150626153014	0.359988101612987	0.337982250006711	ANXA2	1
GO:0002027	regulation of heart rate	1/104	32/17911	0.170150626153014	0.359988101612987	0.337982250006711	PRKACA	1
GO:0006487	protein N-linked glycosylation	1/104	32/17911	0.170150626153014	0.359988101612987	0.337982250006711	TMEM165	1
GO:0015698	inorganic anion transport	1/104	32/17911	0.170150626153014	0.359988101612987	0.337982250006711	VDAC2	1
GO:0032008	positive regulation of TOR signaling	1/104	32/17911	0.170150626153014	0.359988101612987	0.337982250006711	GOLPH3	1
GO:0034142	toll-like receptor 4 signaling pathway	1/104	32/17911	0.170150626153014	0.359988101612987	0.337982250006711	LTF	1
GO:0070207	protein homotrimerization	1/104	32/17911	0.170150626153014	0.359988101612987	0.337982250006711	HTRA2	1
GO:1990774	tumor necrosis factor secretion	1/104	32/17911	0.170150626153014	0.359988101612987	0.337982250006711	ARG2	1
GO:0003091	renal water homeostasis	1/104	33/17911	0.174977760493865	0.364181355174223	0.341919172552553	PRKACA	1
GO:0007009	plasma membrane organization	1/104	33/17911	0.174977760493865	0.364181355174223	0.341919172552553	SH3GLB1	1
GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	1/104	33/17911	0.174977760493865	0.364181355174223	0.341919172552553	HTRA2	1
GO:0055002	striated muscle cell development	1/104	33/17911	0.174977760493865	0.364181355174223	0.341919172552553	ACTC1	1
GO:0097194	execution phase of apoptosis	1/104	33/17911	0.174977760493865	0.364181355174223	0.341919172552553	HTRA2	1
GO:1901223	negative regulation of NIK/NF-kappaB signaling	1/104	33/17911	0.174977760493865	0.364181355174223	0.341919172552553	PPM1B	1
GO:0006605	protein targeting	2/104	131/17911	0.176565519205103	0.366230240912811	0.343842811164029	SH3GLB1/HTRA2	2
GO:0007249	I-kappaB kinase/NF-kappaB signaling	3/104	250/17911	0.177744576347842	0.366230240912811	0.343842811164029	LTF/PPM1B/HACD3	3
GO:0006364	rRNA processing	2/104	132/17911	0.17864177539075	0.366230240912811	0.343842811164029	RPL5/PA2G4	2
GO:0090263	positive regulation of canonical Wnt signaling pathway	2/104	132/17911	0.17864177539075	0.366230240912811	0.343842811164029	PSMD13/PSMC3	2
GO:0006284	base-excision repair	1/104	34/17911	0.179777084406419	0.366230240912811	0.343842811164029	RPS3	1
GO:0007589	body fluid secretion	1/104	34/17911	0.179777084406419	0.366230240912811	0.343842811164029	ANXA2	1
GO:0019731	antibacterial humoral response	1/104	34/17911	0.179777084406419	0.366230240912811	0.343842811164029	LTF	1
GO:0048332	mesoderm morphogenesis	1/104	34/17911	0.179777084406419	0.366230240912811	0.343842811164029	PRKACA	1
GO:0071346	cellular response to interferon-gamma	2/104	134/17911	0.182805714571415	0.369097513134786	0.346534808795681	HLA-A/GAPDH	2
GO:0000413	protein peptidyl-prolyl isomerization	1/104	35/17911	0.184548756567393	0.369097513134786	0.346534808795681	PTPA	1
GO:0001937	negative regulation of endothelial cell proliferation	1/104	35/17911	0.184548756567393	0.369097513134786	0.346534808795681	AIMP1	1
GO:0007018	microtubule-based movement	1/104	35/17911	0.184548756567393	0.369097513134786	0.346534808795681	IGBP1	1
GO:0007257	activation of JUN kinase activity	1/104	35/17911	0.184548756567393	0.369097513134786	0.346534808795681	HACD3	1
GO:0007339	binding of sperm to zona pellucida	1/104	35/17911	0.184548756567393	0.369097513134786	0.346534808795681	VDAC2	1
GO:0045597	positive regulation of cell differentiation	1/104	35/17911	0.184548756567393	0.369097513134786	0.346534808795681	PA2G4	1
GO:0051258	protein polymerization	2/104	137/17911	0.189078510429328	0.372761471521431	0.349974791655949	VDAC2/RPS3	2
GO:0006911	phagocytosis, engulfment	1/104	36/17911	0.189292934756977	0.372761471521431	0.349974791655949	MFGE8	1
GO:0032465	regulation of cytokinesis	1/104	36/17911	0.189292934756977	0.372761471521431	0.349974791655949	SH3GLB1	1
GO:0043277	apoptotic cell clearance	1/104	36/17911	0.189292934756977	0.372761471521431	0.349974791655949	MFGE8	1
GO:0043507	positive regulation of JUN kinase activity	1/104	36/17911	0.189292934756977	0.372761471521431	0.349974791655949	RPS3	1
GO:0072583	clathrin-dependent endocytosis	1/104	36/17911	0.189292934756977	0.372761471521431	0.349974791655949	GPR107	1
GO:0006935	chemotaxis	2/104	139/17911	0.193277019166311	0.376261383493517	0.35326075615825	AIMP1/STX3	2
GO:0030239	myofibril assembly	1/104	37/17911	0.194009775863845	0.376261383493517	0.35326075615825	ACTC1	1
GO:0034381	plasma lipoprotein particle clearance	1/104	37/17911	0.194009775863845	0.376261383493517	0.35326075615825	ANXA2	1
GO:0042769	DNA damage response, detection of DNA damage	1/104	37/17911	0.194009775863845	0.376261383493517	0.35326075615825	RPS3	1
GO:0044409	entry into host	1/104	37/17911	0.194009775863845	0.376261383493517	0.35326075615825	KRT6A	1
GO:0046513	ceramide biosynthetic process	1/104	37/17911	0.194009775863845	0.376261383493517	0.35326075615825	RACK1	1
GO:0030178	negative regulation of Wnt signaling pathway	1/104	38/17911	0.198699435890149	0.379604892446852	0.3563998784623	RACK1	1
GO:0032602	chemokine production	1/104	38/17911	0.198699435890149	0.379604892446852	0.3563998784623	ARG2	1
GO:0032623	interleukin-2 production	1/104	38/17911	0.198699435890149	0.379604892446852	0.3563998784623	RPS3	1
GO:0042149	cellular response to glucose starvation	1/104	38/17911	0.198699435890149	0.379604892446852	0.3563998784623	SH3GLB1	1
GO:0055013	cardiac muscle cell development	1/104	38/17911	0.198699435890149	0.379604892446852	0.3563998784623	ACTC1	1
GO:0070918	production of small RNA involved in gene silencing by RNA	1/104	38/17911	0.198699435890149	0.379604892446852	0.3563998784623	HNRNPA2B1	1
GO:0070887	cellular response to chemical stimulus	2/104	143/17911	0.201710146038194	0.383739729057917	0.360281955050264	AKR7A2/CYB5R3	2
GO:0019432	triglyceride biosynthetic process	1/104	39/17911	0.203362069956474	0.383739729057917	0.360281955050264	GPAT3	1
GO:0030049	muscle filament sliding	1/104	39/17911	0.203362069956474	0.383739729057917	0.360281955050264	ACTC1	1
GO:0050766	positive regulation of phagocytosis	1/104	39/17911	0.203362069956474	0.383739729057917	0.360281955050264	MFGE8	1
GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	1/104	39/17911	0.203362069956474	0.383739729057917	0.360281955050264	RACK1	1
GO:0014009	glial cell proliferation	1/104	40/17911	0.207997832306772	0.388667482266669	0.364908477731179	IDH2	1
GO:0014047	glutamate secretion	1/104	40/17911	0.207997832306772	0.388667482266669	0.364908477731179	SLC38A2	1
GO:0045071	negative regulation of viral genome replication	1/104	40/17911	0.207997832306772	0.388667482266669	0.364908477731179	LTF	1
GO:0045123	cellular extravasation	1/104	40/17911	0.207997832306772	0.388667482266669	0.364908477731179	GOLPH3	1
GO:0022613	ribonucleoprotein complex biogenesis	2/104	148/17911	0.212310779781481	0.392505002424496	0.36851141263813	RPL5/PA2G4	2
GO:0036503	ERAD pathway	1/104	41/17911	0.212606876313269	0.392505002424496	0.36851141263813	DNAJB12	1
GO:0050798	activated T cell proliferation	1/104	41/17911	0.212606876313269	0.392505002424496	0.36851141263813	RPS3	1
GO:0050873	brown fat cell differentiation	1/104	41/17911	0.212606876313269	0.392505002424496	0.36851141263813	ERO1A	1
GO:0051591	response to cAMP	1/104	41/17911	0.212606876313269	0.392505002424496	0.36851141263813	PKLR	1
GO:0019083	viral transcription	2/104	149/17911	0.214437807363269	0.393990995346867	0.369906567725609	RPS3/RPL5	2
GO:0051092	positive regulation of NF-kappaB transcription factor activity	2/104	149/17911	0.214437807363269	0.393990995346867	0.369906567725609	LTF/RPS3	2
GO:0006936	muscle contraction	2/104	150/17911	0.216566909560284	0.394214077252198	0.370116012771047	ENO1/ACTC1	2
GO:0015701	bicarbonate transport	1/104	42/17911	0.217189354481339	0.394214077252198	0.370116012771047	HBB	1
